Sample,I,Q
84018,6204,1996
84019,6204,1964
84020,6168,2004
84021,6236,1984
84022,6168,1972
84023,6172,2028
84024,6200,1968
84025,6188,1984
84026,6176,1996
84027,6184,1980
84028,6196,2016
84029,6180,1964
84030,6180,2020
84031,6188,2008
84032,6184,1968
84033,6188,2008
84034,6152,1972
84035,6208,1976
84036,6184,2012
84037,6180,1992
84038,6196,1988
84039,6156,1980
84040,6244,1968
84041,6152,1952
84042,6240,1980
84043,6168,1944
84044,6204,1956
84045,6212,1992
84046,6164,1944
84047,6248,2008
84048,6136,1960
84049,6240,1976
84050,6168,1992
84051,6168,1964
84052,6196,1992
84053,6180,1964
84054,6212,2020
84055,6140,1988
84056,6216,1980
84057,6196,2016
84058,6184,1988
84059,6196,2004
84060,6156,1956
84061,6228,2040
84062,6128,1988
84063,6208,2000
84064,6188,1996
84065,6196,1948
84066,6204,2028
84067,6152,1968
84068,6184,2020
84069,6152,2008
84070,6188,2004
84071,6168,1988
84072,6224,1956
84073,6156,1984
84074,6228,1940
84075,6196,1984
84076,6180,1952
84077,6216,1984
84078,6148,2008
84079,6232,1984
84080,6144,2000
84081,6204,1988
84082,6184,1996
84083,6160,1972
84084,6236,1988
84085,6148,1952
84086,6204,1984
84087,6204,1984
84088,6188,1948
84089,6216,1984
84090,6212,1948
84091,6196,1988
84092,6192,1968
84093,6196,1988
84094,6208,1952
84095,6196,1948
84096,6180,1992
84097,6236,1972
84098,6172,1952
84099,6196,1992
84100,6216,1976
84101,6180,1972
84102,6212,1960
84103,6184,1980
84104,6212,1984
84105,6176,1968
84106,6196,2008
84107,6168,1996
84108,6188,2020
84109,6172,2004
84110,6172,2012
84111,6180,2020
84112,6156,1996
84113,6172,2076
84114,6156,2028
84115,6160,2056
84116,6136,2080
84117,6136,2052
84118,6120,2120
84119,6116,2088
84120,6152,2100
84121,6084,2104
84122,6120,2104
84123,6132,2144
84124,6088,2096
84125,6116,2136
84126,6096,2116
84127,6104,2136
84128,6076,2192
84129,6108,2164
84130,6052,2224
84131,6064,2172
84132,6056,2232
84133,6040,2224
84134,6036,2220
84135,6032,2248
84136,6032,2256
84137,6012,2256
84138,5996,2272
84139,6028,2280
84140,6008,2280
84141,5968,2332
84142,5984,2328
84143,5980,2352
84144,5956,2376
84145,5956,2348
84146,5992,2396
84147,5928,2364
84148,5952,2392
84149,5952,2424
84150,5940,2372
84151,5920,2436
84152,5928,2412
84153,5928,2416
84154,5916,2428
84155,5956,2400
84156,5924,2436
84157,5928,2440
84158,5920,2384
84159,5932,2468
84160,5912,2412
84161,5908,2436
84162,5948,2424
84163,5900,2404
84164,5940,2456
84165,5940,2384
84166,5928,2464
84167,5916,2444
84168,5916,2396
84169,5924,2432
84170,5932,2436
84171,5908,2432
84172,5916,2464
84173,5912,2440
84174,5916,2432
84175,5916,2448
84176,5916,2432
84177,5920,2464
84178,5912,2432
84179,5920,2452
84180,5896,2472
84181,5924,2456
84182,5900,2464
84183,5892,2460
84184,5932,2500
84185,5876,2468
84186,5904,2464
84187,5880,2528
84188,5880,2496
84189,5880,2496
84190,5880,2524
84191,5864,2536
84192,5876,2496
84193,5876,2552
84194,5860,2528
84195,5844,2544
84196,5852,2568
84197,5876,2548
84198,5804,2580
84199,5876,2536
84200,5832,2568
84201,5848,2572
84202,5836,2592
84203,5808,2596
84204,5848,2600
84205,5796,2600
84206,5828,2616
84207,5800,2628
84208,5808,2628
84209,5788,2636
84210,5800,2632
84211,5804,2640
84212,5792,2640
84213,5804,2616
84214,5764,2656
84215,5836,2628
84216,5800,2624
84217,5776,2664
84218,5828,2636
84219,5760,2676
84220,5792,2628
84221,5796,2648
84222,5800,2656
84223,5776,2636
84224,5808,2676
84225,5784,2656
84226,5756,2668
84227,5796,2704
84228,5756,2688
84229,5768,2708
84230,5724,2732
84231,5784,2672
84232,5724,2748
84233,5756,2716
84234,5768,2692
84235,5736,2736
84236,5800,2684
84237,5752,2684
84238,5760,2696
84239,5784,2688
84240,5764,2688
84241,5760,2688
84242,5792,2696
84243,5728,2704
84244,5780,2672
84245,5788,2720
84246,5720,2696
84247,5772,2724
84248,5760,2720
84249,5732,2684
84250,5752,2748
84251,5744,2736
84252,5744,2696
84253,5732,2728
84254,5780,2700
84255,5764,2672
84256,5760,2728
84257,5780,2692
84258,5744,2692
84259,5784,2700
84260,5760,2668
84261,5776,2668
84262,5800,2676
84263,5756,2676
84264,5784,2692
84265,5752,2684
84266,5780,2676
84267,5776,2684
84268,5752,2660
84269,5788,2716
84270,5776,2676
84271,5756,2676
84272,5788,2696
84273,5772,2664
84274,5764,2700
84275,5764,2700
84276,5756,2724
84277,5756,2700
84278,5728,2704
84279,5756,2756
84280,5752,2748
84281,5720,2716
84282,5752,2768
84283,5708,2752
84284,5712,2768
84285,5732,2792
84286,5672,2784
84287,5700,2836
84288,5692,2784
84289,5660,2840
84290,5688,2856
84291,5644,2820
84292,5668,2872
84293,5664,2848
84294,5616,2884
84295,5676,2860
84296,5620,2860
84297,5656,2912
84298,5612,2896
84299,5644,2888
84300,5648,2904
84301,5588,2916
84302,5676,2932
84303,5568,2932
84304,5624,2940
84305,5596,2964
84306,5600,2948
84307,5616,2952
84308,5576,2956
84309,5628,2956
84310,5588,2964
84311,5600,2936
84312,5596,2976
84313,5576,2972
84314,5588,2976
84315,5548,3012
84316,5588,2964
84317,5584,2996
84318,5552,3000
84319,5584,2992
84320,5564,2992
84321,5584,2980
84322,5564,3024
84323,5564,2992
84324,5608,2992
84325,5564,2980
84326,5580,2960
84327,5580,2984
84328,5588,2988
84329,5576,2984
84330,5544,3024
84331,5572,3032
84332,5564,3008
84333,5568,3024
84334,5588,2988
84335,5552,3004
84336,5576,3020
84337,5572,2988
84338,5536,3008
84339,5564,3044
84340,5548,3032
84341,5524,3028
84342,5568,3044
84343,5524,3028
84344,5580,3016
84345,5552,3044
84346,5504,3028
84347,5584,3028
84348,5508,3056
84349,5552,3056
84350,5544,3040
84351,5504,3056
84352,5556,3064
84353,5516,3040
84354,5536,3056
84355,5516,3064
84356,5544,3044
84357,5524,3056
84358,5528,3068
84359,5528,3060
84360,5484,3060
84361,5560,3076
84362,5488,3080
84363,5520,3088
84364,5544,3080
84365,5492,3080
84366,5520,3096
84367,5544,3052
84368,5516,3068
84369,5540,3064
84370,5532,3104
84371,5496,3084
84372,5528,3084
84373,5516,3088
84374,5484,3076
84375,5540,3104
84376,5480,3080
84377,5508,3120
84378,5504,3092
84379,5484,3096
84380,5532,3108
84381,5472,3076
84382,5552,3096
84383,5460,3080
84384,5500,3096
84385,5512,3104
84386,5492,3084
84387,5536,3104
84388,5488,3104
84389,5528,3084
84390,5496,3084
84391,5516,3096
84392,5512,3072
84393,5488,3100
84394,5504,3100
84395,5500,3080
84396,5520,3100
84397,5500,3084
84398,5520,3100
84399,5516,3084
84400,5504,3088
84401,5520,3092
84402,5516,3076
84403,5548,3064
84404,5520,3060
84405,5524,3088
84406,5524,3056
84407,5544,3044
84408,5532,3064
84409,5504,3060
84410,5556,3072
84411,5524,3052
84412,5520,3080
84413,5536,3068
84414,5516,3076
84415,5520,3072
84416,5528,3084
84417,5508,3080
84418,5544,3052
84419,5532,3096
84420,5508,3068
84421,5528,3088
84422,5528,3060
84423,5556,3036
84424,5536,3060
84425,5536,3072
84426,5508,3068
84427,5540,3060
84428,5552,3072
84429,5508,3076
84430,5516,3084
84431,5536,3072
84432,5512,3084
84433,5528,3084
84434,5528,3060
84435,5516,3096
84436,5492,3088
84437,5500,3104
84438,5496,3136
84439,5480,3116
84440,5492,3144
84441,5468,3160
84442,5476,3136
84443,5460,3160
84444,5484,3160
84445,5448,3176
84446,5452,3164
84447,5476,3176
84448,5436,3176
84449,5488,3160
84450,5436,3196
84451,5452,3188
84452,5448,3196
84453,5416,3204
84454,5440,3204
84455,5396,3236
84456,5424,3256
84457,5412,3212
84458,5424,3260
84459,5392,3256
84460,5400,3248
84461,5412,3276
84462,5384,3288
84463,5372,3288
84464,5372,3288
84465,5368,3312
84466,5376,3336
84467,5340,3300
84468,5380,3344
84469,5344,3352
84470,5328,3324
84471,5356,3384
84472,5312,3360
84473,5332,3388
84474,5320,3396
84475,5300,3404
84476,5300,3400
84477,5284,3440
84478,5284,3440
84479,5296,3436
84480,5288,3452
84481,5268,3436
84482,5276,3452
84483,5280,3468
84484,5240,3468
84485,5284,3472
84486,5244,3492
84487,5252,3452
84488,5272,3496
84489,5220,3504
84490,5252,3496
84491,5208,3552
84492,5216,3492
84493,5248,3548
84494,5196,3516
84495,5224,3520
84496,5220,3544
84497,5200,3536
84498,5208,3548
84499,5204,3532
84500,5212,3568
84501,5196,3520
84502,5204,3564
84503,5216,3532
84504,5188,3560
84505,5212,3572
84506,5184,3572
84507,5192,3572
84508,5216,3544
84509,5172,3584
84510,5196,3560
84511,5192,3560
84512,5192,3576
84513,5204,3544
84514,5184,3576
84515,5176,3580
84516,5192,3572
84517,5192,3588
84518,5176,3548
84519,5184,3568
84520,5184,3584
84521,5172,3588
84522,5188,3600
84523,5160,3608
84524,5160,3612
84525,5160,3600
84526,5168,3620
84527,5144,3600
84528,5140,3620
84529,5164,3624
84530,5156,3608
84531,5144,3660
84532,5152,3600
84533,5160,3616
84534,5180,3620
84535,5152,3588
84536,5168,3632
84537,5164,3612
84538,5136,3628
84539,5196,3604
84540,5152,3616
84541,5188,3624
84542,5164,3584
84543,5168,3596
84544,5192,3584
84545,5164,3584
84546,5188,3596
84547,5148,3600
84548,5180,3612
84549,5152,3592
84550,5176,3612
84551,5192,3588
84552,5164,3588
84553,5188,3616
84554,5168,3564
84555,5180,3580
84556,5176,3588
84557,5192,3584
84558,5180,3584
84559,5180,3588
84560,5184,3584
84561,5168,3608
84562,5164,3612
84563,5168,3604
84564,5152,3620
84565,5168,3628
84566,5128,3620
84567,5172,3644
84568,5156,3608
84569,5148,3632
84570,5164,3664
84571,5116,3624
84572,5152,3672
84573,5120,3640
84574,5144,3672
84575,5128,3656
84576,5116,3660
84577,5108,3696
84578,5108,3648
84579,5116,3692
84580,5088,3692
84581,5104,3680
84582,5084,3704
84583,5108,3700
84584,5080,3688
84585,5092,3728
84586,5096,3720
84587,5080,3704
84588,5092,3716
84589,5108,3720
84590,5076,3712
84591,5092,3716
84592,5088,3744
84593,5072,3716
84594,5088,3740
84595,5064,3772
84596,5068,3744
84597,5044,3784
84598,5060,3780
84599,5024,3776
84600,5020,3820
84601,5024,3792
84602,5004,3832
84603,5036,3804
84604,5024,3820
84605,5008,3836
84606,5020,3820
84607,4988,3852
84608,4992,3840
84609,5000,3864
84610,4996,3848
84611,4988,3864
84612,4976,3884
84613,4972,3872
84614,4956,3900
84615,4976,3892
84616,4960,3912
84617,4940,3908
84618,4964,3892
84619,4960,3908
84620,4952,3876
84621,4956,3916
84622,4948,3928
84623,4956,3920
84624,4924,3952
84625,4940,3928
84626,4936,3932
84627,4924,3960
84628,4940,3936
84629,4928,3948
84630,4952,3948
84631,4924,3928
84632,4932,3956
84633,4940,3948
84634,4908,3936
84635,4948,3940
84636,4956,3912
84637,4928,3956
84638,4944,3924
84639,4924,3920
84640,4948,3932
84641,4908,3932
84642,4920,3984
84643,4916,3952
84644,4920,3948
84645,4924,3956
84646,4888,3960
84647,4924,3976
84648,4884,3988
84649,4896,3972
84650,4916,3988
84651,4884,3968
84652,4928,3956
84653,4900,3980
84654,4916,3964
84655,4916,3952
84656,4932,3944
84657,4924,3952
84658,4916,3956
84659,4960,3928
84660,4916,3940
84661,4940,3964
84662,4908,3948
84663,4916,3968
84664,4940,3948
84665,4924,3920
84666,4908,3976
84667,4928,3952
84668,4920,3944
84669,4928,3952
84670,4928,3964
84671,4896,3952
84672,4928,3924
84673,4920,3944
84674,4924,3960
84675,4920,3932
84676,4908,3948
84677,4936,3960
84678,4888,3956
84679,4912,3976
84680,4900,3992
84681,4896,3992
84682,4920,3964
84683,4896,4020
84684,4896,3984
84685,4876,3984
84686,4908,4016
84687,4888,3960
84688,4880,4008
84689,4892,3992
84690,4880,3976
84691,4888,4024
84692,4888,3972
84693,4900,4020
84694,4880,4000
84695,4888,3976
84696,4888,4012
84697,4876,3976
84698,4900,3996
84699,4880,3988
84700,4904,3996
84701,4888,4012
84702,4884,3984
84703,4888,4012
84704,4852,4028
84705,4876,4020
84706,4868,4028
84707,4860,4052
84708,4852,4020
84709,4876,4040
84710,4860,4040
84711,4868,4044
84712,4844,4044
84713,4864,4028
84714,4856,4060
84715,4836,4048
84716,4872,4076
84717,4816,4044
84718,4860,4052
84719,4832,4060
84720,4840,4060
84721,4852,4080
84722,4828,4068
84723,4832,4088
84724,4832,4068
84725,4836,4068
84726,4836,4088
84727,4816,4088
84728,4824,4088
84729,4816,4088
84730,4808,4092
84731,4836,4072
84732,4828,4084
84733,4816,4096
84734,4812,4100
84735,4820,4104
84736,4780,4112
84737,4772,4136
84738,4796,4132
84739,4780,4144
84740,4792,4140
84741,4768,4148
84742,4784,4144
84743,4792,4120
84744,4768,4164
84745,4788,4124
84746,4784,4132
84747,4784,4148
84748,4776,4092
84749,4816,4136
84750,4796,4104
84751,4784,4124
84752,4784,4120
84753,4788,4132
84754,4796,4144
84755,4784,4148
84756,4776,4156
84757,4764,4156
84758,4788,4180
84759,4752,4164
84760,4756,4180
84761,4768,4184
84762,4736,4208
84763,4740,4204
84764,4712,4216
84765,4740,4212
84766,4720,4220
84767,4708,4248
84768,4704,4244
84769,4708,4248
84770,4712,4244
84771,4668,4256
84772,4684,4280
84773,4676,4288
84774,4672,4276
84775,4680,4284
84776,4676,4280
84777,4652,4276
84778,4672,4308
84779,4660,4288
84780,4660,4296
84781,4672,4288
84782,4668,4280
84783,4672,4308
84784,4640,4320
84785,4672,4312
84786,4656,4312
84787,4632,4312
84788,4652,4328
84789,4632,4336
84790,4640,4344
84791,4628,4336
84792,4644,4312
84793,4640,4332
84794,4612,4344
84795,4616,4360
84796,4616,4380
84797,4588,4392
84798,4604,4408
84799,4576,4392
84800,4588,4408
84801,4580,4436
84802,4560,4412
84803,4604,4436
84804,4524,4456
84805,4544,4444
84806,4560,4460
84807,4524,4460
84808,4552,4460
84809,4512,4480
84810,4524,4492
84811,4504,4484
84812,4508,4512
84813,4528,4536
84814,4480,4508
84815,4504,4528
84816,4476,4520
84817,4504,4504
84818,4496,4524
84819,4472,4532
84820,4476,4560
84821,4468,4536
84822,4476,4544
84823,4476,4572
84824,4452,4560
84825,4460,4584
84826,4456,4576
84827,4424,4568
84828,4456,4568
84829,4464,4584
84830,4436,4580
84831,4452,4588
84832,4440,4596
84833,4448,4604
84834,4416,4588
84835,4420,4600
84836,4432,4636
84837,4404,4596
84838,4432,4612
84839,4428,4608
84840,4432,4620
84841,4428,4616
84842,4412,4612
84843,4424,4640
84844,4412,4616
84845,4408,4640
84846,4428,4632
84847,4400,4612
84848,4408,4620
84849,4436,4608
84850,4416,4612
84851,4432,4584
84852,4424,4620
84853,4448,4592
84854,4448,4560
84855,4464,4584
84856,4464,4568
84857,4448,4572
84858,4468,4552
84859,4452,4568
84860,4476,4560
84861,4484,4544
84862,4480,4548
84863,4476,4520
84864,4496,4520
84865,4492,4512
84866,4492,4520
84867,4500,4544
84868,4500,4512
84869,4504,4516
84870,4508,4528
84871,4512,4508
84872,4504,4504
84873,4500,4500
84874,4508,4492
84875,4496,4516
84876,4540,4480
84877,4516,4496
84878,4528,4468
84879,4552,4460
84880,4512,4476
84881,4524,4484
84882,4520,4504
84883,4504,4480
84884,4520,4492
84885,4520,4500
84886,4500,4488
84887,4512,4524
84888,4500,4512
84889,4484,4512
84890,4496,4532
84891,4496,4500
84892,4480,4532
84893,4468,4536
84894,4472,4544
84895,4452,4544
84896,4480,4556
84897,4456,4572
84898,4464,4556
84899,4464,4568
84900,4448,4576
84901,4472,4568
84902,4444,4580
84903,4424,4612
84904,4440,4580
84905,4424,4592
84906,4404,4636
84907,4392,4616
84908,4388,4668
84909,4404,4648
84910,4376,4652
84911,4380,4684
84912,4376,4648
84913,4356,4688
84914,4368,4688
84915,4336,4708
84916,4336,4720
84917,4344,4704
84918,4332,4720
84919,4364,4692
84920,4336,4712
84921,4348,4728
84922,4344,4704
84923,4364,4696
84924,4356,4700
84925,4336,4728
84926,4340,4716
84927,4328,4720
84928,4324,4724
84929,4320,4752
84930,4316,4736
84931,4316,4748
84932,4316,4732
84933,4316,4748
84934,4316,4760
84935,4320,4724
84936,4308,4764
84937,4308,4740
84938,4316,4760
84939,4276,4772
84940,4316,4760
84941,4296,4764
84942,4296,4768
84943,4300,4780
84944,4276,4772
84945,4284,4788
84946,4292,4764
84947,4276,4800
84948,4280,4784
84949,4264,4800
84950,4268,4812
84951,4268,4808
84952,4268,4808
84953,4276,4788
84954,4276,4784
84955,4268,4808
84956,4260,4812
84957,4260,4824
84958,4240,4800
84959,4252,4820
84960,4236,4812
84961,4236,4832
84962,4224,4840
84963,4236,4836
84964,4224,4844
84965,4232,4832
84966,4228,4868
84967,4212,4828
84968,4240,4860
84969,4212,4848
84970,4220,4856
84971,4232,4864
84972,4208,4872
84973,4220,4876
84974,4224,4856
84975,4216,4868
84976,4200,4848
84977,4212,4884
84978,4212,4856
84979,4196,4888
84980,4204,4888
84981,4204,4860
84982,4208,4892
84983,4196,4864
84984,4224,4884
84985,4180,4860
84986,4220,4876
84987,4232,4880
84988,4184,4872
84989,4204,4888
84990,4188,4876
84991,4200,4884
84992,4184,4892
84993,4184,4888
84994,4164,4920
84995,4164,4896
84996,4200,4904
84997,4176,4920
84998,4192,4880
84999,4172,4908
85000,4188,4912
85001,4172,4896
85002,4180,4892
85003,4188,4912
85004,4204,4872
85005,4212,4872
85006,4184,4880
85007,4216,4864
85008,4208,4872
85009,4204,4864
85010,4212,4900
85011,4192,4876
85012,4216,4892
85013,4192,4892
85014,4208,4864
85015,4240,4868
85016,4188,4868
85017,4208,4864
85018,4204,4872
85019,4200,4884
85020,4200,4880
85021,4196,4860
85022,4220,4872
85023,4212,4884
85024,4188,4900
85025,4180,4892
85026,4180,4924
85027,4164,4916
85028,4188,4912
85029,4172,4924
85030,4172,4924
85031,4164,4960
85032,4152,4916
85033,4156,4960
85034,4136,4944
85035,4160,4940
85036,4120,4976
85037,4160,4944
85038,4144,4952
85039,4160,4932
85040,4152,4944
85041,4112,4964
85042,4152,4968
85043,4124,4940
85044,4144,4952
85045,4132,4956
85046,4148,4948
85047,4132,4960
85048,4144,4940
85049,4140,4964
85050,4132,4924
85051,4136,4964
85052,4128,4968
85053,4156,4952
85054,4132,4972
85055,4164,4924
85056,4136,4964
85057,4156,4924
85058,4164,4952
85059,4136,4940
85060,4160,4924
85061,4120,4944
85062,4148,4944
85063,4144,4960
85064,4116,4936
85065,4152,4956
85066,4136,4960
85067,4140,4924
85068,4140,4948
85069,4152,4956
85070,4132,4952
85071,4132,4976
85072,4156,4952
85073,4136,4956
85074,4124,4952
85075,4132,4976
85076,4128,4964
85077,4108,4980
85078,4092,5004
85079,4108,4980
85080,4088,5028
85081,4096,5016
85082,4088,5008
85083,4060,5032
85084,4072,5052
85085,4028,5068
85086,4052,5052
85087,4064,5056
85088,4048,5064
85089,4036,5080
85090,3996,5104
85091,4032,5104
85092,3992,5108
85093,3996,5100
85094,4016,5112
85095,3964,5104
85096,3988,5132
85097,4004,5136
85098,3972,5128
85099,3968,5156
85100,3980,5148
85101,3948,5128
85102,3976,5152
85103,3948,5176
85104,3956,5164
85105,3936,5184
85106,3928,5172
85107,3932,5196
85108,3900,5200
85109,3896,5228
85110,3904,5236
85111,3912,5228
85112,3892,5220
85113,3904,5224
85114,3884,5244
85115,3900,5224
85116,3856,5248
85117,3876,5276
85118,3864,5252
85119,3868,5256
85120,3864,5292
85121,3844,5260
85122,3864,5284
85123,3836,5268
85124,3868,5276
85125,3816,5288
85126,3828,5296
85127,3820,5284
85128,3816,5316
85129,3848,5292
85130,3820,5296
85131,3812,5324
85132,3820,5304
85133,3820,5328
85134,3832,5304
85135,3804,5332
85136,3808,5344
85137,3792,5312
85138,3804,5336
85139,3808,5324
85140,3796,5340
85141,3796,5332
85142,3792,5356
85143,3796,5352
85144,3768,5332
85145,3776,5376
85146,3768,5336
85147,3792,5384
85148,3764,5340
85149,3804,5324
85150,3800,5344
85151,3796,5332
85152,3800,5336
85153,3792,5332
85154,3808,5328
85155,3784,5360
85156,3796,5352
85157,3772,5360
85158,3748,5368
85159,3776,5356
85160,3756,5372
85161,3752,5380
85162,3748,5400
85163,3732,5396
85164,3752,5400
85165,3708,5392
85166,3736,5400
85167,3728,5428
85168,3700,5424
85169,3704,5448
85170,3676,5456
85171,3672,5452
85172,3660,5476
85173,3656,5472
85174,3652,5488
85175,3660,5468
85176,3648,5492
85177,3636,5484
85178,3624,5492
85179,3648,5500
85180,3640,5472
85181,3628,5512
85182,3640,5496
85183,3616,5508
85184,3616,5524
85185,3612,5528
85186,3600,5528
85187,3592,5536
85188,3604,5544
85189,3588,5532
85190,3584,5536
85191,3588,5540
85192,3576,5560
85193,3588,5532
85194,3588,5552
85195,3572,5548
85196,3596,5552
85197,3596,5552
85198,3572,5532
85199,3580,5584
85200,3572,5536
85201,3584,5548
85202,3596,5536
85203,3560,5540
85204,3592,5560
85205,3556,5552
85206,3564,5600
85207,3584,5548
85208,3532,5568
85209,3556,5572
85210,3564,5556
85211,3552,5580
85212,3564,5564
85213,3564,5588
85214,3560,5532
85215,3544,5600
85216,3552,5576
85217,3552,5552
85218,3576,5600
85219,3552,5556
85220,3568,5588
85221,3572,5568
85222,3540,5556
85223,3560,5580
85224,3552,5568
85225,3540,5592
85226,3544,5576
85227,3572,5576
85228,3548,5584
85229,3568,5560
85230,3552,5584
85231,3520,5604
85232,3564,5564
85233,3528,5604
85234,3564,5568
85235,3576,5568
85236,3548,5568
85237,3576,5572
85238,3560,5580
85239,3560,5564
85240,3556,5580
85241,3548,5572
85242,3548,5588
85243,3520,5580
85244,3540,5612
85245,3540,5608
85246,3500,5604
85247,3516,5620
85248,3512,5600
85249,3520,5616
85250,3500,5612
85251,3500,5640
85252,3480,5632
85253,3500,5648
85254,3472,5644
85255,3476,5656
85256,3452,5656
85257,3436,5668
85258,3464,5676
85259,3432,5676
85260,3440,5692
85261,3408,5708
85262,3432,5688
85263,3424,5688
85264,3428,5708
85265,3420,5676
85266,3428,5708
85267,3420,5704
85268,3436,5700
85269,3416,5724
85270,3396,5720
85271,3396,5724
85272,3376,5740
85273,3400,5712
85274,3376,5752
85275,3412,5704
85276,3364,5752
85277,3376,5768
85278,3384,5712
85279,3352,5784
85280,3376,5736
85281,3368,5756
85282,3388,5728
85283,3372,5756
85284,3364,5728
85285,3392,5764
85286,3356,5752
85287,3364,5724
85288,3356,5784
85289,3372,5748
85290,3352,5780
85291,3340,5744
